year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2013,1,FL,AirTran Airways Corporation,ROC,"Rochester, NY: Greater Rochester International",188.00,13.00,5.00,0.00,2.26,0.00,5.74,0.00,0.00,1006.00,351.00,0.00,66.00,0.00,589.00
2013,1,FL,AirTran Airways Corporation,RSW,"Fort Myers, FL: Southwest Florida International",605.00,65.00,15.00,0.23,37.06,0.00,12.70,1.00,1.00,3216.00,1235.00,6.00,1087.00,0.00,888.00
2013,1,FL,AirTran Airways Corporation,SAT,"San Antonio, TX: San Antonio International",125.00,18.00,7.15,0.00,6.97,0.00,3.88,0.00,0.00,617.00,227.00,0.00,248.00,0.00,142.00
2013,1,FL,AirTran Airways Corporation,SFO,"San Francisco, CA: San Francisco International",65.00,3.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,126.00,0.00,0.00,58.00,0.00,68.00
2013,1,FL,AirTran Airways Corporation,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",627.00,85.00,24.35,0.00,42.81,0.00,17.85,1.00,0.00,3515.00,1272.00,0.00,1146.00,0.00,1097.00
2013,1,FL,AirTran Airways Corporation,MCO,"Orlando, FL: Orlando International",1320.00,123.00,15.71,1.85,55.64,0.00,49.80,2.00,0.00,6294.00,1099.00,291.00,1536.00,0.00,3368.00
2013,1,FL,AirTran Airways Corporation,SJU,"San Juan, PR: Luis Munoz Marin International",275.00,24.00,8.64,0.12,12.60,0.00,2.64,0.00,0.00,983.00,411.00,3.00,354.00,0.00,215.00
2013,1,FL,AirTran Airways Corporation,STL,"St. Louis, MO: St Louis Lambert International",91.00,5.00,2.00,0.00,1.00,0.00,2.00,0.00,0.00,337.00,144.00,0.00,20.00,0.00,173.00
2013,1,FL,AirTran Airways Corporation,TPA,"Tampa, FL: Tampa International",591.00,59.00,13.01,0.27,32.21,0.00,13.50,1.00,0.00,2677.00,462.00,15.00,957.00,0.00,1243.00
2013,1,FL,AirTran Airways Corporation,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1044.00,101.00,20.14,1.00,34.79,0.00,45.07,7.00,0.00,5218.00,820.00,50.00,1128.00,0.00,3220.00
2013,1,FL,AirTran Airways Corporation,CLT,"Charlotte, NC: Charlotte Douglas International",156.00,20.00,5.23,0.00,11.91,0.00,2.86,1.00,0.00,986.00,278.00,0.00,627.00,0.00,81.00
2013,1,FL,AirTran Airways Corporation,DEN,"Denver, CO: Denver International",63.00,12.00,3.11,0.00,4.31,0.00,4.58,0.00,0.00,714.00,111.00,0.00,166.00,0.00,437.00
2013,1,FL,AirTran Airways Corporation,DCA,"Washington, DC: Ronald Reagan Washington National",363.00,30.00,5.88,0.00,11.62,0.00,12.50,4.00,2.00,1749.00,148.00,0.00,616.00,0.00,985.00
2013,1,FL,AirTran Airways Corporation,MEM,"Memphis, TN: Memphis International",142.00,12.00,6.23,0.00,2.64,0.00,3.13,0.00,0.00,425.00,216.00,0.00,63.00,0.00,146.00
2013,1,FL,AirTran Airways Corporation,IND,"Indianapolis, IN: Indianapolis International",352.00,32.00,6.41,0.00,6.22,0.00,19.37,0.00,0.00,1609.00,484.00,0.00,139.00,0.00,986.00
2013,1,FL,AirTran Airways Corporation,HOU,"Houston, TX: William P Hobby",173.00,15.00,6.74,0.00,5.38,0.00,2.89,0.00,0.00,684.00,319.00,0.00,194.00,0.00,171.00
2013,1,FL,AirTran Airways Corporation,BOS,"Boston, MA: Logan International",258.00,16.00,3.87,0.00,8.04,0.00,4.08,1.00,0.00,813.00,274.00,0.00,245.00,0.00,294.00
2013,1,FL,AirTran Airways Corporation,LGA,"New York, NY: LaGuardia",328.00,51.00,1.53,0.00,41.13,0.00,8.34,4.00,1.00,2613.00,51.00,0.00,2030.00,0.00,532.00
2013,1,FL,AirTran Airways Corporation,CMH,"Columbus, OH: John Glenn Columbus International",217.00,19.00,3.95,0.00,5.11,0.00,9.94,0.00,1.00,810.00,162.00,0.00,116.00,0.00,532.00
2013,1,FL,AirTran Airways Corporation,MCI,"Kansas City, MO: Kansas City International",91.00,6.00,3.40,0.00,0.62,0.00,1.98,1.00,0.00,323.00,215.00,0.00,11.00,0.00,97.00
2013,1,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway International",283.00,20.00,9.04,0.00,5.52,0.00,5.44,2.00,0.00,794.00,361.00,0.00,153.00,0.00,280.00
2013,1,FL,AirTran Airways Corporation,LAS,"Las Vegas, NV: McCarran International",96.00,11.00,5.94,0.00,3.06,0.00,2.00,0.00,0.00,371.00,263.00,0.00,74.00,0.00,34.00
2013,1,FL,AirTran Airways Corporation,DAY,"Dayton, OH: James M Cox/Dayton International",216.00,14.00,4.62,0.00,0.99,0.00,8.38,2.00,0.00,650.00,165.00,0.00,37.00,0.00,448.00
2013,1,FL,AirTran Airways Corporation,FNT,"Flint, MI: Bishop International",119.00,14.00,4.62,0.00,3.49,0.00,5.89,0.00,0.00,561.00,113.00,0.00,91.00,0.00,357.00
2013,1,FL,AirTran Airways Corporation,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4.00,2.00,0.43,0.00,1.57,0.00,0.00,0.00,0.00,56.00,13.00,0.00,43.00,0.00,0.00
2013,1,FL,AirTran Airways Corporation,DTW,"Detroit, MI: Detroit Metro Wayne County",167.00,17.00,5.13,0.00,6.69,0.00,5.18,0.00,0.00,688.00,259.00,0.00,128.00,0.00,301.00
2013,1,FL,AirTran Airways Corporation,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",92.00,8.00,3.57,0.00,3.53,0.00,0.91,0.00,0.00,205.00,83.00,0.00,92.00,0.00,30.00
2013,1,FL,AirTran Airways Corporation,CAK,"Akron, OH: Akron-Canton Regional",371.00,31.00,4.16,0.00,6.29,0.00,20.55,0.00,1.00,1437.00,168.00,0.00,182.00,0.00,1087.00
2013,1,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",66.00,18.00,11.20,0.00,5.03,0.00,1.77,0.00,0.00,659.00,435.00,0.00,143.00,0.00,81.00
2013,1,FL,AirTran Airways Corporation,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",62.00,4.00,2.00,0.82,1.18,0.00,0.00,0.00,0.00,98.00,61.00,14.00,23.00,0.00,0.00
2013,1,FL,AirTran Airways Corporation,AUS,"Austin, TX: Austin - Bergstrom International",13.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,62.00,0.00,0.00
2013,1,FL,AirTran Airways Corporation,BKG,"Branson, MO: Branson Airport",35.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,53.00,0.00,0.00,22.00,0.00,31.00
2013,1,FL,AirTran Airways Corporation,BUF,"Buffalo, NY: Buffalo Niagara International",155.00,14.00,3.00,0.00,4.00,0.00,7.00,1.00,0.00,773.00,177.00,0.00,93.00,0.00,503.00
2013,1,FL,AirTran Airways Corporation,GRR,"Grand Rapids, MI: Gerald R. Ford International",122.00,14.00,2.33,0.00,7.91,0.00,3.76,2.00,0.00,460.00,159.00,0.00,191.00,0.00,110.00
2013,1,FL,AirTran Airways Corporation,JAX,"Jacksonville, FL: Jacksonville International",119.00,5.00,1.00,0.00,1.00,0.00,3.00,1.00,0.00,164.00,63.00,0.00,37.00,0.00,64.00
2013,1,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",5.00,1.00,0.00,0.00,0.17,0.00,0.83,0.00,0.00,52.00,0.00,0.00,9.00,0.00,43.00
2013,1,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1132.00,46.00,27.49,0.94,0.88,0.00,16.68,0.00,0.00,1453.00,810.00,45.00,23.00,0.00,575.00
2013,1,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31.00,5.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,231.00,206.00,0.00,0.00,0.00,25.00
2013,1,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",500.00,15.00,6.77,0.00,0.00,0.00,8.23,0.00,0.00,456.00,193.00,0.00,0.00,0.00,263.00
2013,1,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2650.00,191.00,95.30,8.87,4.00,1.33,81.50,3.00,2.00,15318.00,11876.00,275.00,99.00,25.00,3043.00
2013,1,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",582.00,28.00,17.08,1.00,0.36,0.69,8.86,0.00,0.00,1010.00,605.00,45.00,9.00,27.00,324.00
2013,1,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",622.00,17.00,10.11,0.00,0.00,0.00,6.89,0.00,0.00,575.00,401.00,0.00,0.00,0.00,174.00
2013,1,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",7624.00,1357.00,197.69,97.24,422.05,0.75,639.27,182.00,22.00,90290.00,29325.00,9567.00,16083.00,12.00,35303.00
2013,1,MQ,American Eagle Airlines Inc.,ABI,"Abilene, TX: Abilene Regional",213.00,37.00,12.94,6.50,6.33,0.00,11.24,4.00,0.00,1555.00,489.00,275.00,182.00,0.00,609.00
2013,1,MQ,American Eagle Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",89.00,17.00,5.75,0.47,2.68,0.00,8.10,1.00,0.00,647.00,192.00,20.00,87.00,0.00,348.00
2013,1,MQ,American Eagle Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",120.00,19.00,3.74,1.77,4.90,0.00,8.60,2.00,0.00,641.00,118.00,75.00,129.00,0.00,319.00
2013,1,MQ,American Eagle Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",178.00,48.00,11.15,6.70,8.89,0.00,21.27,4.00,0.00,2079.00,411.00,245.00,335.00,0.00,1088.00
2013,1,MQ,American Eagle Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",151.00,16.00,5.81,3.69,4.82,0.00,1.68,4.00,0.00,901.00,238.00,361.00,216.00,0.00,86.00
2013,1,MQ,American Eagle Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",244.00,52.00,19.93,6.01,9.26,0.00,16.80,7.00,0.00,2434.00,880.00,364.00,405.00,0.00,785.00
2013,1,MQ,American Eagle Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",213.00,35.00,13.15,4.93,8.58,0.00,8.34,4.00,0.00,1772.00,705.00,312.00,344.00,0.00,411.00
2013,1,MQ,American Eagle Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",58.00,10.00,3.38,1.23,2.96,0.00,2.43,3.00,1.00,537.00,162.00,171.00,74.00,0.00,130.00
2013,1,MQ,American Eagle Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",209.00,53.00,12.95,10.89,15.36,0.00,13.80,3.00,1.00,2889.00,741.00,715.00,705.00,0.00,728.00
2013,1,MQ,American Eagle Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",236.00,58.00,14.79,6.37,21.49,0.00,15.35,4.00,1.00,2387.00,680.00,279.00,615.00,0.00,813.00
2013,1,MQ,American Eagle Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",89.00,12.00,3.48,0.90,1.45,0.00,6.18,3.00,1.00,543.00,108.00,28.00,57.00,0.00,350.00
2013,1,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",75.00,15.00,11.98,0.00,0.00,0.00,3.02,0.00,0.00,993.00,810.00,0.00,0.00,0.00,183.00
2013,1,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",71.00,26.00,22.88,0.00,0.28,0.81,2.03,0.00,0.00,1170.00,981.00,0.00,5.00,26.00,158.00
2013,1,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",31.00,9.00,7.88,0.00,0.00,0.00,1.12,0.00,0.00,834.00,794.00,0.00,0.00,0.00,40.00
2013,1,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",31.00,5.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,183.00,100.00,0.00,0.00,0.00,83.00
2013,1,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",31.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,995.00,995.00,0.00,0.00,0.00,0.00
2013,1,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,27.00,23.92,0.00,0.00,0.00,3.08,0.00,1.00,949.00,844.00,0.00,0.00,0.00,105.00
2013,1,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",48.00,12.00,11.67,0.25,0.00,0.00,0.08,0.00,0.00,272.00,264.00,6.00,0.00,0.00,2.00
2013,1,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",31.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,594.00,594.00,0.00,0.00,0.00,0.00
2013,1,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,15.00,13.55,0.00,0.00,0.00,1.45,0.00,0.00,1489.00,1399.00,0.00,0.00,0.00,90.00
2013,1,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",45.00,8.00,7.37,0.39,0.06,0.00,0.18,0.00,0.00,258.00,241.00,12.00,1.00,0.00,4.00
2013,1,MQ,American Eagle Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",89.00,17.00,7.90,1.66,2.49,0.00,4.95,2.00,2.00,723.00,249.00,57.00,59.00,0.00,358.00
2013,1,MQ,American Eagle Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",120.00,28.00,9.09,5.71,8.73,0.00,4.46,4.00,4.00,1174.00,382.00,284.00,297.00,0.00,211.00
2013,1,MQ,American Eagle Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",151.00,32.00,8.02,2.81,12.89,0.00,8.28,1.00,0.00,1629.00,418.00,258.00,628.00,0.00,325.00
2013,1,MQ,American Eagle Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",479.00,155.00,37.54,16.54,60.05,0.00,40.87,4.00,2.00,8679.00,1691.00,1363.00,2550.00,0.00,3075.00
2013,1,MQ,American Eagle Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",93.00,14.00,5.42,1.73,3.54,0.00,3.31,3.00,1.00,505.00,171.00,63.00,91.00,0.00,180.00
2013,1,MQ,American Eagle Airlines Inc.,LRD,"Laredo, TX: Laredo International",120.00,18.00,3.25,2.79,6.64,0.00,5.31,3.00,0.00,863.00,221.00,90.00,228.00,0.00,324.00
2013,1,MQ,American Eagle Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",302.00,85.00,29.12,12.21,19.63,0.00,24.04,4.00,0.00,4474.00,1095.00,940.00,934.00,0.00,1505.00
2013,1,MQ,American Eagle Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",130.00,34.00,4.72,4.32,14.41,0.00,10.55,6.00,2.00,1772.00,330.00,346.00,606.00,0.00,490.00
2013,1,MQ,American Eagle Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",209.00,33.00,11.15,6.39,7.75,0.00,7.71,1.00,1.00,1525.00,590.00,404.00,244.00,0.00,287.00
2013,1,MQ,American Eagle Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",267.00,61.00,12.98,8.06,21.41,0.00,18.55,14.00,2.00,3100.00,601.00,540.00,856.00,0.00,1103.00
2013,1,MQ,American Eagle Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",89.00,18.00,6.55,3.27,6.21,0.00,1.97,3.00,0.00,585.00,258.00,118.00,148.00,0.00,61.00
2013,1,MQ,American Eagle Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",89.00,20.00,7.95,1.62,8.10,0.00,2.33,2.00,1.00,949.00,487.00,79.00,241.00,0.00,142.00
2013,1,MQ,American Eagle Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",31.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,MQ,American Eagle Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",145.00,29.00,8.08,6.10,4.30,0.00,10.52,1.00,2.00,1406.00,285.00,355.00,232.00,0.00,534.00
2013,1,MQ,American Eagle Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",271.00,56.00,17.81,8.54,11.57,0.00,18.08,7.00,1.00,2669.00,733.00,407.00,491.00,0.00,1038.00
2013,1,MQ,American Eagle Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",197.00,36.00,14.91,3.43,10.59,0.00,7.08,16.00,3.00,1543.00,730.00,119.00,329.00,0.00,365.00
2013,1,MQ,American Eagle Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",120.00,24.00,9.44,1.32,5.40,0.00,7.85,3.00,1.00,1219.00,375.00,122.00,228.00,0.00,494.00
2013,1,MQ,American Eagle Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",244.00,39.00,12.33,6.61,11.90,0.00,8.16,6.00,1.00,1687.00,490.00,407.00,427.00,0.00,363.00
2013,1,MQ,American Eagle Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",62.00,11.00,3.05,1.00,4.12,0.00,2.83,1.00,0.00,375.00,104.00,47.00,139.00,0.00,85.00
2013,1,MQ,American Eagle Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",240.00,64.00,13.38,12.03,22.14,0.00,16.45,4.00,0.00,2839.00,530.00,786.00,818.00,0.00,705.00
2013,1,MQ,American Eagle Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",62.00,10.00,5.05,0.82,1.22,0.00,2.92,0.00,1.00,517.00,137.00,108.00,43.00,0.00,229.00
2013,1,MQ,American Eagle Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",387.00,101.00,31.70,13.87,23.47,0.00,31.96,7.00,0.00,5533.00,1814.00,862.00,1104.00,0.00,1753.00
2013,1,MQ,American Eagle Airlines Inc.,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",178.00,53.00,11.85,10.94,10.50,0.00,19.71,12.00,3.00,4783.00,753.00,1859.00,674.00,0.00,1497.00
2013,1,MQ,American Eagle Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",58.00,12.00,5.40,0.08,1.91,0.00,4.60,1.00,0.00,769.00,353.00,2.00,88.00,0.00,326.00
2013,1,MQ,American Eagle Airlines Inc.,GGG,"Longview, TX: East Texas Regional",62.00,11.00,3.64,2.00,2.42,0.00,2.94,2.00,0.00,470.00,155.00,100.00,76.00,0.00,139.00
2013,1,MQ,American Eagle Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",93.00,13.00,4.84,1.25,5.78,0.00,1.14,2.00,1.00,546.00,182.00,57.00,230.00,0.00,77.00
2013,1,MQ,American Eagle Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",37.00,9.00,4.02,0.66,2.68,0.00,1.64,1.00,1.00,393.00,165.00,25.00,112.00,0.00,91.00
2013,1,MQ,American Eagle Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",236.00,59.00,16.88,6.41,17.58,0.00,18.14,2.00,1.00,2631.00,752.00,423.00,557.00,0.00,899.00
2013,1,MQ,American Eagle Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",120.00,11.00,2.15,0.97,0.38,0.00,7.49,1.00,0.00,571.00,52.00,108.00,23.00,0.00,388.00
2013,1,MQ,American Eagle Airlines Inc.,MLI,"Moline, IL: Quad City International",151.00,34.00,10.86,4.69,8.07,0.00,10.37,2.00,1.00,2015.00,419.00,325.00,421.00,0.00,850.00
2013,1,MQ,American Eagle Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",236.00,58.00,18.96,10.65,13.51,0.00,14.88,3.00,1.00,2677.00,737.00,757.00,439.00,0.00,744.00
2013,1,MQ,American Eagle Airlines Inc.,LEX,"Lexington, KY: Blue Grass",151.00,28.00,4.64,4.98,9.26,0.00,9.12,2.00,1.00,1647.00,231.00,277.00,562.00,0.00,577.00
2013,1,MQ,American Eagle Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",112.00,31.00,6.39,5.70,14.54,0.00,4.37,3.00,2.00,1371.00,262.00,305.00,590.00,0.00,214.00
2013,1,MQ,American Eagle Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",151.00,21.00,8.01,0.61,7.56,0.00,4.81,2.00,0.00,874.00,319.00,41.00,188.00,0.00,326.00
2013,1,MQ,American Eagle Airlines Inc.,ACT,"Waco, TX: Waco Regional",120.00,18.00,6.69,1.95,3.33,0.00,6.03,2.00,0.00,773.00,281.00,89.00,137.00,0.00,266.00
2013,1,MQ,American Eagle Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",147.00,40.00,5.46,8.91,14.38,0.00,11.25,4.00,1.00,1998.00,229.00,468.00,625.00,0.00,676.00
2013,1,MQ,American Eagle Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",58.00,11.00,4.58,2.03,1.60,0.00,2.79,0.00,1.00,1806.00,160.00,1493.00,53.00,0.00,100.00
2013,1,MQ,American Eagle Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",93.00,11.00,3.75,0.24,4.93,0.00,2.07,2.00,1.00,407.00,216.00,5.00,91.00,0.00,95.00
2013,1,MQ,American Eagle Airlines Inc.,HOU,"Houston, TX: William P Hobby",236.00,53.00,15.90,9.96,15.30,0.00,11.85,2.00,0.00,2696.00,788.00,796.00,552.00,0.00,560.00
2013,1,MQ,American Eagle Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",155.00,14.00,7.11,0.13,4.01,0.00,2.75,1.00,1.00,464.00,215.00,6.00,121.00,0.00,122.00
2013,1,MQ,American Eagle Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",120.00,20.00,8.70,1.41,4.53,0.00,5.36,4.00,0.00,836.00,329.00,49.00,179.00,0.00,279.00
2013,1,MQ,American Eagle Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",89.00,20.00,6.72,3.82,4.35,0.00,5.12,3.00,1.00,941.00,358.00,228.00,112.00,0.00,243.00
2013,1,MQ,American Eagle Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",93.00,18.00,11.31,0.64,3.02,0.00,3.03,1.00,0.00,692.00,438.00,20.00,125.00,0.00,109.00
2013,1,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,39.00,0.00,0.00,0.00,0.00
2013,1,MQ,American Eagle Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",155.00,24.00,8.71,4.88,5.25,0.00,5.16,4.00,0.00,1025.00,340.00,346.00,150.00,0.00,189.00
2013,1,MQ,American Eagle Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",50.00,10.00,4.41,1.04,0.76,0.00,3.80,0.00,0.00,591.00,214.00,157.00,24.00,0.00,196.00
2013,1,MQ,American Eagle Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",23.00,9.00,3.38,0.00,3.99,0.00,1.63,0.00,0.00,318.00,117.00,0.00,149.00,0.00,52.00
2013,1,MQ,American Eagle Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",93.00,15.00,4.98,1.44,3.06,0.00,5.52,2.00,0.00,639.00,188.00,52.00,178.00,0.00,221.00
2013,1,MQ,American Eagle Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",124.00,17.00,2.91,5.96,6.45,0.00,1.67,5.00,0.00,1062.00,133.00,430.00,327.00,0.00,172.00
2013,1,MQ,American Eagle Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",85.00,14.00,4.44,2.29,1.68,0.00,5.59,0.00,0.00,811.00,247.00,234.00,55.00,0.00,275.00
2013,1,MQ,American Eagle Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",62.00,13.00,4.50,1.79,4.40,0.00,2.31,1.00,0.00,636.00,206.00,78.00,151.00,0.00,201.00
2013,1,MQ,American Eagle Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",95.00,19.00,6.67,2.84,7.43,0.00,2.06,0.00,0.00,726.00,436.00,86.00,156.00,0.00,48.00
2013,1,MQ,American Eagle Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",84.00,14.00,1.87,2.85,4.92,0.00,4.36,2.00,1.00,886.00,91.00,205.00,291.00,0.00,299.00
2013,1,MQ,American Eagle Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",93.00,22.00,6.18,1.79,4.93,0.00,9.10,3.00,1.00,804.00,262.00,119.00,112.00,0.00,311.00
2013,1,MQ,American Eagle Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",62.00,13.00,3.35,3.64,1.81,0.00,4.19,0.00,0.00,637.00,168.00,261.00,58.00,0.00,150.00
2013,1,MQ,American Eagle Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",120.00,23.00,11.37,1.06,5.60,0.00,4.96,4.00,0.00,998.00,550.00,62.00,161.00,0.00,225.00
2013,1,MQ,American Eagle Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",62.00,13.00,5.01,1.07,5.23,0.00,1.69,1.00,0.00,426.00,165.00,51.00,132.00,0.00,78.00
2013,1,MQ,American Eagle Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",89.00,18.00,7.07,1.69,2.25,0.00,6.99,5.00,0.00,663.00,179.00,112.00,71.00,0.00,301.00
2013,1,MQ,American Eagle Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",143.00,23.00,7.91,0.19,5.81,0.00,9.09,0.00,0.00,917.00,355.00,9.00,209.00,0.00,344.00
2013,1,MQ,American Eagle Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",116.00,19.00,7.07,3.78,4.30,0.00,3.85,7.00,0.00,874.00,287.00,162.00,225.00,0.00,200.00
2013,1,MQ,American Eagle Airlines Inc.,EYW,"Key West, FL: Key West International",186.00,11.00,4.00,3.82,0.71,0.00,2.47,0.00,2.00,825.00,211.00,376.00,37.00,0.00,201.00
2013,1,MQ,American Eagle Airlines Inc.,MIA,"Miami, FL: Miami International",1644.00,208.00,58.72,4.81,54.98,0.37,89.13,18.00,3.00,12900.00,5402.00,399.00,1829.00,7.00,5263.00
2013,1,MQ,American Eagle Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",217.00,45.00,15.88,4.62,15.91,0.00,8.59,5.00,1.00,2210.00,834.00,451.00,572.00,0.00,353.00
2013,1,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",524.00,175.00,45.29,16.82,81.67,0.00,31.22,6.00,0.00,8263.00,2287.00,1313.00,3074.00,0.00,1589.00
